,categories,title,company_names,percentages,funding_amounts,target_amounts,n_supporters,likes,descriptions,durations,days_left
514,여행·레저,BISON GEARS 키리다쉬 포켓 나이프,"BISON GEARS, San Francisco, CA",351%,"6,677,000원","1,900,000원",239,146,이국적 감성과 수려한 외모에 핸디한 '바이슨 기어스 키리다쉬 포켓나이프!' 드디어 한국 상륙!! 컴팩트한 크기의 포켓 나이프! 키체인에 달고 다니세요.,2019.10.21-2019.11.08,None
515,여행·레저,더플백 끝판왕 백네스트 롤링더플백,bagnest,15%,"1,074,000원","7,000,000원",7,37,이 프로젝트의 시작은 가방을 여러개 들고 다니는걸 귀찮아 하면서 시작됐습니다,2019.02.01-2019.02.17,펀딩성공
516,여행·레저,"세계여행 ""준비 끝"" 올인원 여행용 멀티어댑터 '크리스탈클라우드 '",크리스탈클라우드,2049%,"20,498,000원","1,000,000원",525,544,"안녕하세요 크리스탈클라우드 브랜드 소유권사 (주)한국입니다.
양산제품으로 2019년 기준 5만대 이상 판매를 한 제품을 공급사와 기술공동개발을 통해 신제품 소개하고자 합니다.",2019.12.30-2020.01.26,None
517,여행·레저,"All-In-One 캠핑장비, 저스트고 퍼니처+트랜스포머 키친박스I 캠플",캠플(Cample),177%,"3,559,000원","2,000,000원",40,126,"2분이면 나만의 캠핑카를 만들 수 있다.
합리적 가격의 아이템 하나로, 캠핑카와 캠핑용품 준비 끝!",2020.07.10-2020.08.16,None
518,여행·레저,"[유유자적] 차량용 텐트, 이제는 합리적인 가격으로!!",주식회사 유유자적,39%,"1,995,000원","5,000,000원",27,103,"좋은 건 너무 비싸고, 싼건 너무 안좋고...
합리적인 캠핑용품, 앞으로 유유자적이 만들겠습니다.
그 첫번째, 올블랙 차량용 텐트를 소개합니다!",2020.06.18-2020.07.09,펀딩성공
519,여행·레저,침수 분실 걱정 끝! 소지품을 들고 물놀이 한다? 완벽방수 아쿠아백!,ZATO,522%,"5,228,500원","1,000,000원",198,211,"물놀이, 아웃도어, 여행, 레져 등 상황과 장소에 상관없이 이 가방하나로 끝 ! 내 소지품을 완벽하게 지켜주는 방수기능을 담은 아쿠아백",2019.06.04-2019.06.23,None
520,여행·레저,"임도의 아름다움, 자전거와 만났다!",ISAR,103%,"10,330,000원","10,000,000원",119,94,"자전거와 임도를 이어주는 앱으로 전국 5,100여 임도 정보를 제공하고 있어요. 여러분 가까운 곳에 숨겨진 여행지, 아름다운 임도를 찾아보세요.",2018.02.06-2018.03.08,None
521,여행·레저,[캠핑용품]미니마 윈드스크린 바람막이,무브디자인,49%,"496,000원","1,000,000원",9,17,"캠핑의 계절 봄이 오고 있습니다~~!
봄철 바람을 막아줄 윈드스크린 하나 챙겨서 캠핑을 가는건 어떠세요?
솔로캠핑 혹은 지인과의 캠핑에서 유용하게 쓰이는 바람막이를 소개합니다.",2021.04.05-2021.04.15,펀딩성공
522,여행·레저,[야경실화?]프리미엄 헬스장이 6개월 15만원?,3Bfitness,15%,"159,000원","1,000,000원",21,18,[야경실화?]한강뷰의 프리미엄 헬스장이 6개월 15만원대?,2019.07.12-2019.07.21,펀딩성공
523,여행·레저,백팩이 에어매트가 된다고!? 이제 자충매트 따로 들고 다닐필요 없어요.,블랙브라이어,86%,"8,661,000원","10,000,000원",109,100,"이동할땐 백팩으로, 필요할땐 에어매트로, 보관할땐 작게 말아서.
가벼움과 기능성을 모두 잡은 [에어매트백팩]
익스트림 브랜드 블랙브라이어의 세계최초 에어매트 백팩",2020.04.28-2020.05.18,펀딩성공
524,여행·레저,다기능 캠핑그릴 앤쿡,비엠베(BMBe),56%,"566,000원","1,000,000원",6,47,야외에서 간편 깔끔하게 사용할 수 있는 다용도 캠핑스텐그릴 입니다.,2020.12.29-2021.01.20,펀딩성공
525,여행·레저,[피싱라이트]밤낚시에 도움을 주는 기존엔 없던 필수 아이템,디자인카페,35%,"179,500원","500,000원",11,16,"밤낚시의 필수품 랜턴. 그러나 낚시준비, 미끼, 낚시바늘 교환 등 여러 작업을 하면서 대부분의 낚시꾼들이 사용하는 헤드렌턴을, 켜고 끄고 번거롭고 불편하셨다면 피싱라이트!!",2020.03.19-2020.04.10,펀딩성공
526,여행·레저,"[앵콜] 금속공예가가 만든 럭셔리 캠핑 화로대 ""AGUNG""",스틸박스,202%,"8,085,000원","4,000,000원",31,128,"금속공예가가 불과 금속을 연구하고, 환상적인 2차연소 불꽃까지 디자인 _ 작가가 직접 손으로 설계, 제작하여 탄생시킨 럭셔리 캠핑 화로대 "" AGUNG """,2020.01.30-2020.02.17,None
527,여행·레저,당신에게 보내는 손글씨: 일상 속 작은 새로움이 될 여행 엽서,이혜진,51%,"205,000원","400,000원",39,1,"나만 즐기기엔 아까운 여행의 향기, 당신에게도 한 장 보내드릴게요!",2015.03.24-2015.05.17,펀딩성공
528,여행·레저,[캠핑가방 끝판왕] 다~들어갑니다! 캠핑 장비 빠뜨리지 말고 다니세요! ,bluey,1124%,"5,620,000원","500,000원",57,102,캠핑 갈때마다 빠뜨리는 용품들! 이제 블루이 폴딩백으로 간편하게 해결하세요!,2020.09.30-2020.10.19,None
529,여행·레저,여행중 늘어난 짐 당황하지 마세요. 잘 만든 폴딩백 라이트포켓이면 OK ,스트랩스(수퍼컨셉),383%,"3,837,200원","1,000,000원",113,158,"가방때문에 쇼핑을 포기하지 마세요.
잘 만든 폴딩백. 라이트포켓이면 다 담을수 있어요",2019.09.19-2019.10.17,None
530,여행·레저,"[2차펀딩]더운 여름 시원한 샤워를 책임질, 쿨파스 샤워바",코르반_쿨파스샤워바,285%,"1,427,700원","500,000원",60,34,"더운 여름 시원한 샤워를 책임질, 쿨파스 샤워바",2019.06.20-2019.06.26,None
531,여행·레저,[우중캠핑] 비 소식의 캠핑 가는걸 고민하는 당신에게 꼭 필요한 아이템 ,SUREENOUGH,88%,"8,829,600원","10,000,000원",68,170,"캠핑, 백팩킹 일상에서도 꼭 필요한 Anorak Pancho Raincoat",2021.03.29-2021.04.19,펀딩성공
532,여행·레저,"2천명이 예약한 40L 배낭이 온다, 엠비치오넴",엠비치오넴,1318%,"65,921,001원","5,000,000원",262,178,"여행을 기록하는 새로운 방법, '엠비치오넴''",2017.12.21-2018.01.10,None
533,여행·레저,"[로이훈] 첫 번째 여행 프로젝트, 일상 여행자를 위한 트래블러 모자",로이훈 LOiHOON,158%,"1,587,900원","1,000,000원",51,47,"여행에서의 영감을 유니크한 디자인으로 패치위에 자수놓은 트래블러 모자의 첫 번째 시리즈, 이집트편",2020.06.29-2020.07.13,None
534,여행·레저,[슬램덩크 포에버] 일본 같이 갈 '사람을 찾습니다',컨셉흥신소 ,100%,"10,065,000원","10,000,000원",120,23,"#SLAMDUNK_FOREVER, 완간20주년 특별프로젝트

일본 같이 갈 ‘사람을 찾습니다’",2016.10.12-2016.10.31,None
535,여행·레저,"나만 보는 쌍안경, 단망경은 그만! 이제 가족과 친구와 나눠보자. ",세기P&C(주),933%,"9,333,000원","1,000,000원",38,99,"친구, 가족, 지인들과 함께 나눠 볼 수 있는 쌍안경과 핸드폰과 연결하여 사진 촬영이 가능한 단망경을 소개합니다. 
PENTAX VD 4 X 20 WP / VM 6 X 21 WP",2021.04.12-2021.05.10,None
536,여행·레저,(앵콜) [킬리X여행에미치다] 청춘들을 위한 리얼 여행배낭 제작 프로젝트,킬리아웃피터스,10234%,"511,715,159원","5,000,000원","3,093",770,"배낭여행을 꿈꾸시나요?

누구나 쉽고 편한 배낭여행을 즐길 수 있도록,  
'킬리'와 '여행에미치다' 만나 함께 특별한 배낭을 만들었습니다.",2017.01.19-2017.02.17,None
537,여행·레저,｜국내최초｜여행용 '스마트' 세면도구｜ 맞춤형 세면 키트 심플트레블러,코글로브,2085%,"20,858,000원","1,000,000원",567,406,"가정에서 사용하는 대용량 세면용품 필요한만큼만 담아 경제적이고 끈과 버클기능으로 편리성은 최대화, 항공기내반입이 가능한 만능 세면도구가 당신의 무거운 짐을 덜어드리겠습니다.
    여행/레져 기획전 파트너와 함께합니다.",2018.05.02-2018.06.10,None
538,여행·레저,"앵콜 수학여행, 다시 떠나는 경주! ",(주) 하나레저서비스,0%,0원,"12,000,000원",4,4,[응답하라 7080] 앵콜 수학여행 경주편,2021.04.22-2021.04.30,None
539,여행·레저,"[최초공개] 낚시인들을 위해 탄생한, 원터치 낚시텐트!",(주)에이칸에스티,17%,"858,000원","5,000,000원",10,34,당신이 평생 고장없이 사용하게될 원터치 낚시텐트. 텐트의 혁명! 40년 텐트장인이 제대로 만든 낚시텐트를 와디즈를 위한 프로젝트에서 최초로 만나보세요.,2020.02.06-2020.03.16,2일 남음
540,여행·레저,[5분 펀딩마감 주의]49년 캠핑장인 자연과 함께 숨쉬는 '오두막 텐트',코오롱인더스트리(주)Fnc부문,8707%,"870,788,010원","10,000,000원",914,636,"천연 그대로의 100% 면으로 사계절 자연과 함께 숨쉬는 텐트! 레트로 감성을 품은 ""오두막""에서 캠핑 본능을 깨우세요. 49년 캠핑전문 코오롱스포츠 프리미엄 면텐트 ""오두막""",2021.02.28-2021.03.15,None
541,여행·레저,여행에 특화된 방수 자켓  [피오베],영풍필텍스,606%,"3,032,500원","500,000원",60,94,"비와 눈, 바람과 추위에도 편안하고 쾌적한 투습방수 자켓. [ 피오베 ]",2019.05.30-2019.06.12,None
542,여행·레저,"감성캠핑 어렵지 않아요, 모두가 기다리던 텐트와 쿨러",위아낫브랜드,131%,"65,561,000원","50,000,000원",153,410,"[위아낫브랜드] 캠핑 더이상 어렵게 생각하지 마세요. 아늑한 감성캠핑의 C TENT, 변형가능한 모듈형 A TENT, FOODTANK까지 편안하고 스타일 있는 캠핑을 도와드릴께요.",2019.03.13-2019.04.07,None
543,여행·레저,"[10초내 조립완성] 단 950g! 덴마크에서 온 캠핑의자, 캠스터!",주식회사 바인터네셔널,539%,"16,171,400원","3,000,000원",115,51,"글로벌 9억! 싯팩이 캠핑의자로 돌아왔다! 덴마크에서 온, 캠스터(Campster)",2021.04.26-2021.06.08,None
544,여행·레저,"에이든 국내여행 가이드북, 여행계획 시간을 절약해줄 필수 아이템",(주)타블라라사,1409%,"14,094,220원","1,000,000원",879,305,제대로된 국내여행 가이드북이 나왔습니다.! 어디갈지 찾기 좋은 국내여행 바이블! 에이든 여행지도 수록으로 인해 여행지 찾기가 수월해 졌습니다. 여러분들의 소중한 시간을 절약하세요,2020.08.04-2020.08.13,None
545,여행·레저,[누적판매 5만개] 웨이스트백의 종결자 컨스파라 T1,컨스파라,7864%,"78,649,004원","1,000,000원","1,113",755,여행과 일상의 필수품! 컨스파라 퍼펙트가드 T시리즈가 2020년 새롭게 시작합니다.,2019.11.29-2019.12.22,None
546,여행·레저,"도심속의 여행 휴식처 , 청춘부부와 함께 만드는 카페 알베르게",전승연,74%,"2,230,000원","3,000,000원",82,0,"지친 일상 나만의 카페가 있었으면 좋겠다
여행 정보 쉽고 재미있게 듣고 얻었으면 좋겠다
카미노 데 산티아고, 한국에서 시작하다
작아도 진짜 내 일을 하고 싶었다. 우리 모두의 휴식처가 되고 싶었다.
카페 알베르게, 청춘부부와 함께 만들어 가실래요?",2015.01.23-2015.03.31,펀딩성공
547,여행·레저,[Tour Star-K 시즌1]해피테이너 전용관 여행이용권,해피동행,0%,0원,"3,000,000원",0,2,"해피동행에서는 대한민국의 혁신 여행상품을 제작하기 위한 'Tour Star-K' 프로젝트를 시작하며 서포터님께 여행이용권과 감사의 마음을 담은
선물을 제공해 드립니다.",2018.03.02-2018.03.09,펀딩성공
548,여행·레저,"[여름엔 린넨이지~]직접 꾸미는 DIY린넨팬츠, 헨리넥셔츠, 3WAY백",A-SIDE,655%,"6,551,000원","1,000,000원",78,87,"린넨의 단점을 보완하고
생활 속 사소한 아이디어를 덧붙인~

DIY 린넨 이지 팬츠 (조거팬츠가능)
린넨 이지 헨리넥셔츠 (선글라스홀딩)
3 WAY 백 (쓰임이 다양한)",2019.05.07-2019.05.14,None
549,여행·레저,[글로벌 판매 10만개] 세면도구 언제까지 다 들고 다녀요?,(주)새한이엔지,11141%,"222,834,000원","2,000,000원","3,722",3573,"스킨,로션,크림 거기에 샴푸,린스,바디워시 샤워용품까지 여행 한번 가려니, 챙겨야 할게 너무 많죠?
이제, 트래블 보틀 하나만 챙기고 가볍게 떠나세요!",2020.07.28-2020.08.10,None
550,여행·레저,[앵콜] 제주를 발견하라! [디스커버제주] 탐사대원 모집 2019,(주)디스커버제주,718%,"7,187,000원","1,000,000원",89,112,"디스커버제주와 함께라면 일년 열두달이 즐겁다!
지금껏 알지 못했던 제주를 발견하는 체험 여행 그 두번째 이야기!
새로운 프로그램으로 우리 다시 만나요. Be a discoverer
    Jeju with Wadiz 파트너와 함께합니다.",2019.06.14-2019.06.24,None
551,여행·레저,"[한정 수량] 밤이 기다려지는 감성 캠핑, 크리스탈 헥사 테이블",주식회사 레드픽쳐스,57%,"574,000원","1,000,000원",12,29,"캠핑족을 위한 감성 캠핑 아이템!
어느 곳에서도 볼 수 없는 '밤이 기다려지는 감성 캠핑, 크리스탈 헥사 테이블'을 만나 보세요",2020.11.06-2020.11.16,펀딩성공
552,여행·레저,올 여름 휴가를 책임질 5mm+3mm 하이브리드 다이빙슈트(워터슈트),(주)파워풀엑스,704%,"7,040,600원","1,000,000원",57,111,"나의 올 여름 휴가를 책임진다! 최고 가성비 wet suit, '5mm+3mm 하이브리드 다이빙 슈트(워터 슈트)'",2019.05.31-2019.06.30,None
553,여행·레저,[1억앵콜] 작은 창문으로 만들어가는 감성캠핑! 힌트 오리진 하프어넥스,피크닉파트너스,4018%,"120,560,000원","3,000,000원",116,308,"작은 창문가에 매달린 예쁜 커튼, 그 사이로 은은하게 새어 나오는 불빛! 그림동화의 한 장면처럼 우리의 마음에 새겨져 있던 텐트. 오랫동안 기다렸어요! 힌트 오리진 하프어넥스",2020.07.21-2020.08.10,None
554,여행·레저,특별한 가스구이기,(주)월드코리아,30%,"720,000원","2,400,000원",10,20,"특허받은 부탄가스 조리기 개발성공!
미세먼지 없는 건강한 가스조리기
언제 어디서나 간편한 조리기",2018.06.08-2018.07.20,펀딩성공
555,여행·레저,"몸과 마음이 편해지는 여행복, 트래블아노락과 랩팬츠",EL AIRE,108%,"5,411,000원","5,000,000원",59,111,"몸과 마음이 편해지는 여행복, 아이레의 ‘트래블아노락’과 ‘랩팬츠’로 마음에 여유를 입으세요.",2019.02.22-2019.03.22,None
556,여행·레저,모험가 제임스 후퍼와 다큐멘터리 영화를 함께 - 원마일클로저,박세훈,102%,"5,142,000원","5,000,000원",137,73,"19세 영국 최연소 에베레스트 등반, 이듬해  세계최초 북극에서 남극까지 무동력으로 원정. 롭의 죽음을 계기로 탄생한 원마일클로저. 기나긴 여정을 이제는 다큐멘터리 영화로!",2017.06.08-2017.06.30,None
557,여행·레저,"고체-거품-액체 3단, 씹는 신개념 고체가글",하우투메이크,307%,"1,536,500원","500,000원",54,68,"고체-거품-액체 3단변화, 이제 씹어서 가글하세요!",2019.11.08-2019.11.30,None
558,여행·레저,[키트래블] 퇴사를 부르는 요상한 여행 파우치,키트래블,30%,"3,090,000원","10,000,000원",65,56,여행지에서 사용하는 작은 파우치 하나 소개해 드려요. (속에 비밀이 하나 있긴해요),2019.05.27-2019.06.10,펀딩성공
559,여행·레저,[MARVEL] 배터리없이 위치추적 가능한 마블 여권지갑 & 액세서리,제이에스아이디어,267%,"2,676,500원","1,000,000원",52,60,"천연 소가죽으로 제작된 MARVEL 여권지갑에 배터리없이 위치추척 가능한 특별한 기능까지. 당신의 여행과 출장을 더욱 안전하고 특별하게 만들어줄 MARVEL 리워드를 만나보세요.
    창업진흥원 파트너와 함께합니다.",2017.12.28-2018.01.21,None
560,여행·레저,캠핑을 더 편안하게 즐기고 싶다면? 파우젯 워터저그 20L,에스티에이치(S.T.H),11%,"1,157,200원","10,000,000원",38,31,"수고꼭지(Paucet)와 제리캔(Jerrycan)의 편리함을 하나로, 
당신의 캠핑을 더욱 편안하게 당신의 캠핑장비를 더욱 빛나게,
정성과 최선을 다해 준비하겠습니다.",2020.10.27-2020.11.16,펀딩성공
561,여행·레저,수수료 없는 환전 WEYS,(주)아이포유웍스,5%,"559,900원","10,000,000원",53,47,"환전 수수료 어디가 싼지 매번 찾으셨나요? <br/>
WEYS로 환전 수수료 없이 여행에만 집중하세요.",2017.07.25-2017.08.13,펀딩성공
562,여행·레저,"사랑한다면 시간을 선물하세요, 반려견과 함께 아웃도어 & 캠핑 ",xCREW (주식회사 브라운컴퍼니),71%,"3,580,000원","5,000,000원",30,282,"반려견과 함께 여행을 떠나보세요!
숲속에서 트레킹을 하고 카약과 SUP를 즐기고, 
밤하늘에 쏟아지는 별을 함께 보는 캠핑과 백패킹을 즐겨보세요!  

    여행/레져 기획전 파트너와 함께합니다.",2018.05.11-2018.05.27,펀딩성공
563,여행·레저,혼밥! 혼술! 혼행! 지금은 혼행시대! 혼자 떠나는 나혼자 여행,(주)힐링투어라인,28%,"1,428,000원","5,000,000원",25,61,"쏟아질듯한 은하수를 본 적이 있나요? 
떠오르는 태양을 마주한 것이 언제인가요?   
누구와 함께 갈까 고민하지 마세요. 혼자라도 떠나고 싶으면 우리 함께 가요.",2019.07.29-2019.08.18,펀딩성공
564,여행·레저,NO! 3 심한 운동시 흘러내림 #오랜 착용시 압박감 #코눌림 자국,딘클라우(Dean Clau),85%,"425,000원","500,000원",5,8,많은 고글안경이 있지만 새로운 소재로 착용감이 좋은 고글안경을 만들고 싶었고 그 노력의 결실을 맺은 고글 안경 딘클라우,2019.06.27-2019.07.14,펀딩성공
565,여행·레저,감성과 실용성을 모두 잡은 하나뿐인 캠핑테이블과 사이드테이블,그라운드웍스,288%,"5,760,000원","2,000,000원",30,101,"캠핑에 꼭 많은 짐을 가져갈 필요는 없어요.
감성과 실용성을 모두 잡은 그라운드웍스의 그릴테이블과 사이드테이블로 미니멀하지만 감성뿜뿜하는 캠핑을 즐겨보세요.",2019.10.10-2019.10.27,None
566,여행·레저,추억을 담는 여행지도 트래블홀릭 맵,줄라이웍스,2424%,"48,484,000원","2,000,000원","2,524",356,여행없이 못 사는 두 브랜드가 만나 작정하고 만든 지도. '트래블홀릭 맵'으로 여행의 설렘을 오래오래 간직하세요!,2017.03.30-2017.04.09,None
567,여행·레저,너무 답답해서 디자이너가 직접 만들어서 공항에 들고 나갔습니다!,월계수양복점,168%,"840,000원","500,000원",8,53,"칙칙한 여행가방 안녕!!!
여행에 활력을 불어 넣어줄 너무 멋진 수트케이스 & 기내용 가방",2019.03.20-2019.04.14,None
568,여행·레저,캠핑의 편리함을 더해줄 [멀티 오거나이저],무아몽,109%,"1,589,000원","1,450,000원",48,29,캠핑의 편리함을 더해줄 멀티 오거나이저,2020.12.21-2020.12.28,None
569,여행·레저,명동역 프라이빗 오피스룸A 이용권,서울프린스호텔,0%,0원,"1,200,000원",0,3,명동역 앞 서울프린스호텔에서는 프라이빗 업무 공간으로 객실을 개조했습니다. 조용하고 프라이빗한 호텔의 특성을 바탕으로 업무 집중도를 높여줄 수 있는 최상의 업무 공간을 제공합니다.,2021.04.28-2021.05.14,None
570,여행·레저,여행 중 필요한 제품을 '한 손에 담다',PLAINDIM,660%,"6,605,200원","1,000,000원",75,127,"배낭•캐리어 등 여행가방 여기저기 흩어져 
찾기 번거로웠던 제품을 
간편하고 쉽게 보관해 이용할 수 있습니다. 찾는 시간에 구애받지않는 플레인딤케이스와 함께한 즐거운 여행되세요.

    여행/레져 기획전 파트너와 함께합니다.",2018.07.02-2018.07.22,None
571,여행·레저,데이터나 WiFi없이 들을 수 있는 스마트폰 라디오 : 뮤트캐스트 라디오,뮤트캐스트,924%,"9,249,000원","1,000,000원",377,131,"매일 반복되는 지겨운 스트리밍 음악, 이젠 라디오를 켜세요. 나를 위로해주던 라디오 DJ의 감미로운 목소리, 뮤트캐스트 라디오로 데이터 없이 스마트폰에서 만날 수 있습니다.",2016.09.01-2016.10.10,None
572,여행·레저,"여행자를 위한 인천공항 카메라 대여 서비스, 트래블쉐어",와사비컴퍼니,154%,"1,545,000원","1,000,000원",18,32,여행을 추억하기 위해 가장 중요한 것이 바로 사진입니다. 여행가기 전에 카메라를 살지 말지 고민하셨나요? 가격도 비싸지만 여행에서만 사용하는 카메라! 이젠 사지말고편하게 빌려쓰세요,2018.04.04-2018.04.25,None
573,여행·레저,"마을을 살리는 여행, BTLM 여행자 플랫폼",BTLM1960,133%,"4,006,000원","3,000,000원",15,15,"BTLM1960은 한옥게스트하우스와 아날로그다방, 플랫펍이 함께 운영되는 여행자 플랫폼입니다. 여행자의 편의와 지역 상생을 목적으로 운영되고 있습니다.
    뉴딜로 희망드림 파트너와 함께합니다.",2018.07.30-2018.09.16,None
574,여행·레저,"지도와 노트로 설레는 여행을 기록하고, 기억해보세요. '트래블 메이트'",travelmate,23%,"467,700원","2,000,000원",12,11,"한 손에 지도를, 한 손에 노트를 들고 떠나는 아날로그 여행,
'트래블 메이트' 와 함께 기록하고 기억해보세요!",2017.11.15-2017.12.25,펀딩성공
575,여행·레저,여름에 딱!!! 시원한 캔디쿨,아호카,0%,0원,"1,000,000원",0,3,"물놀이 가서도~ 산에서도~ 캠핑장에서도~
언제 어디서든 똑딱이 스냅으로 쉽게 착용이 가능한
여름철 필수 아이템 ! 쿨~링~ 아이템  캔디쿨!!!",2019.06.27-2019.07.15,펀딩성공
576,여행·레저,"한번 다녀오면 일년치 감성 적립, 포르투갈/스페인 10일.",(주)하나투어,350%,"13,930,000원","3,980,000원",5,49,"4일의 연차, 10일의 유럽. 여유로운 걸음으로 떠나는 포르투갈/스페인 7박10일.
한 손엔 여권과 여행을 떠날 가벼운 마음만 있다면.",2019.11.28-2019.12.05,None
577,여행·레저,해충 기피기능을 갖춘 친환경 LED 캠핑조명 '오렌지라이트',(주)엘림엘이디,357%,"3,578,000원","1,000,000원",50,43,"2017년 모기및 해충으로 인한 캠퍼님들의 고민
 (주)엘림엘이디의 오렌지라이트 610nm LED 가 해결해 드립니다.",2017.04.20-2017.05.31,None
578,여행·레저,"여행,액티비티,일상생활에도 이 옷 하나만 있으면 어디든 갈 수 있어",정욱준 (MNTT),312%,"31,264,000원","10,000,000원",424,373,"여행가서 무슨 옷 입을지 걱정말고, 이 옷 하나만 준비하면
아무걱정 없이 여행과 액티비티를 즐길 수 있어요.
이 옷을 입으면 당신도 모르게 어디든 떠나고 있을거에요.
    패션잡화 기획전 파트너와 함께합니다.",2018.08.16-2018.09.14,None
579,여행·레저,여름철 모기 물린 곳엔 모기진 (모기N),(주)파이산업,23%,"697,500원","3,000,000원",42,30,모기 물린 곳엔 모기진(모기N)으로~,2019.07.23-2019.08.05,펀딩성공
580,여행·레저,별이 다섯개! 당신을 빛나게 할 제주 여행!,바람공장,114%,"636,000원","555,550원",31,25,"☆별빛 아래 영화 보기☆ 별들과 함께 이야기하기
☆별별 체험하기☆ 해녀가 사는 별의 음식 함께하기
☆당신은 가장 빛나는 별 
    Jeju with Wadiz 파트너와 함께합니다.",2018.08.16-2018.09.16,None
581,여행·레저,나 홀로 캠핑부터 가족모임까지 OK! 퍼즐처럼 조립하는 멀티트랜스 화로대,글로벌세라믹,134%,"785,000원","582,000원",11,35,"화로대 사이즈, 고민하지 마세요. 멀티트랜스 화로대 하나면 
차박 · 솔캠 · 캠낚족부터 가족 모임까지 준비 완료!",2021.03.31-2021.05.12,None
582,여행·레저,"캠핑용 세라믹 소형 화덕, 쿡몬 ",비엠씨코리아,112%,"7,890,000원","7,000,000원",12,28,"캠핑장에서 즐기는 전기가 필요없는 오븐!
    서울산업진흥원 파트너와 함께합니다.",2020.10.30-2020.10.31,None
583,여행·레저,레깅스 하나로 사계절 사용하세요!,사계절 모두 사용하는 언웨이브의 아쿠아런 레깅스!,175%,"879,400원","500,000원",30,38,"일상의 여유, 일과 삶의 균형으로 행복 찾기! 삶을 온전히 즐기며 살아가는 방법에 대해 고민하고, 소비자들의 삶의 질을 높일 수 있는 상품을 기획하고자 합니다.",2019.09.02-2019.09.17,None
584,여행·레저,내 목을 바른 위치로 돌려놓자! 지친 목에 채우는 바른 자세 <아케넥>,아케소,5809%,"58,093,500원","1,000,000원","1,288",821,모니터로 보고 계신가요? 아니면 스마트폰? 지금도 우리의 목은 무거운 머리를 받치느라 고생하고 있습니다. 방목된 목에 바른 자세를 채워 주세요. 최적의 목 관리 시스템 <아케넥>,2019.07.26-2019.08.21,None
585,여행·레저,"자연의 한 가운데로 당신을 초대할게요, 숲속의식탁",최소연,292%,"2,920,000원","1,000,000원",16,20,"자연 공간을 큐레이팅하는 <숲속의식탁>에서 1박 2일,  제철 농산물 이용한 삼시 세끼, 산책,  힐링 프로그램을 진행합니다. 관계의 시작으로 자연,  먹거리, 경험이 스며듭니다.",2017.08.17-2017.09.17,None
586,여행·레저,"안장통, 전립선 통증? 움직이는 안장으로 해결했습니다.",프리덤코리아,284%,"2,842,000원","1,000,000원",27,39,[특허등록] 움직이는 듀얼 안장으로 안장통*전립선압박을 해결했습니다.,2020.09.15-2020.10.05,None
587,여행·레저,"적당한 크기, 완벽한 수납, 내외부 방수 스포츠 트래블백 Quiver",주식회사 한스브릿지코리아,120%,"3,608,500원","3,000,000원",67,129,"스타일리쉬하고 세련된 다기능성 스포티한 힙색 가방 Quiver, 가벼움과 내구성은 기본! 부족했던 공간을 확장해 신발, 세면 용품, 텀블러 등 필수품들을 보관할 수 있습니다.",2019.10.16-2019.11.17,None
588,여행·레저,내리막길! 급정지! 짐을 안전하게 보호할 차량용 짐 쏠림 방지벨트,티엘씨컴퍼니,770%,"7,709,600원","1,000,000원",307,190,"어떤 상황이 와도 안전하게 소중한 짐들을 잡아주는 차량용 짐 쏠림 방지 벨트를 소개합니다.
탄성이 좋은 웨빙을 사용하여 길이 조절이 자유롭고 짐들을 고정시키기 매우 쉽고 편합니다.",2021.03.23-2021.04.15,None
589,여행·레저,새차말고 세차! 언제 어디서나 10분만에 세차하는 나노톨프로 카케어,케이스타로지스틱스,2071%,"20,718,000원","1,000,000원",504,406,"일명 스팀세차장의 눈물이라는 나노톨프로 카케어 세차, 코팅, 광택을 한번에! 그것도 집에서 쉽게 10분안에 온가족이 즐기면서 할 수 있는 놀이세차",2019.12.24-2020.02.10,None
590,여행·레저,검색에 지친 캠린이 필수품!  슬기로운 캠핑지도,(주)나우맵소프트,669%,"6,699,600원","1,000,000원",273,122,"캠핑, 막상 떠나려고하니 어디로 가야할지 막막하셨죠? 
전국 2,200곳의 캠핑장과 주변 여행, 체험지 정보까지!
캠핑지도에 나와 우리의 이야기를 가득 담아 보세요!",2021.04.05-2021.04.16,None
591,여행·레저,"[Bayahro] 여행을 위한 옷, 바흐 in 인디아",바야흐로,136%,"6,819,000원","5,000,000원",71,61,"세계여행? 배낭여행? 여행 중 가장 큰 고민들을 옷으로 풀어봤습니다.
그 첫번째 시작 ' 바흐 in 인디아 '",2019.01.18-2019.02.07,None
592,여행·레저,한 가지 용도로 활용되는 것을 거부한다. 미니멀 아웃도어 레포츠 가방,코지박스,1387%,"13,870,000원","1,000,000원",243,62,"여행, 낚시, 하이킹, 캠핑, 백패킹, 자전거 라이딩 등 다양한 아웃도어 레포츠 활용이 가능한 미니멀 가방으로 일상생활부터 아웃도어 레포츠까지 폭 넓게 사용이 가능합니다.",2018.07.11-2018.08.12,None
593,여행·레저,[16ft가 제안하는 캠프기어] 과거와 현재를 아우르는 텐트 루트베이스,헬버,3562%,"106,865,000원","3,000,000원",132,339,"For Great Expeditions!
16ft의 첫번째 텐트 프로젝트 '루트베이스' 
잊혀졌던 당신의 탐험 본능을 깨워 보세요.",2020.11.17-2020.11.24,None
