,categories,title,company_names,percentages,funding_amounts,target_amounts,n_supporters,likes,descriptions,durations,days_left
421,공연·컬쳐,"#복순도가 슈퍼콜라보프로젝트, 완연한봄X북촌한옥에서X막걸리빚기X풍류",복순도가,416%,"11,669,800원","2,800,000원",115,72,"프리미엄 전통주 브랜드 복순도가福順都家와 함께 따뜻한 봄날, 멋진 한옥 락고재에서 막걸리를 빚고 마실 수 있는 시간!",2020.04.24-2020.05.03,None
422,공연·컬쳐,'우릴 좋아하게 되고 말거야' 헤일 앨범/쇼케이스 & 담이 웹드라마 제작,왓츠더웨더,120%,"2,407,722원","2,000,000원",86,46,‘왓츠더웨더’는 여러분에게 아티스트의 작품을 다양한 콘텐츠로  선물하는 아티스트 레이블입니다.  '우릴 좋아하게 되고 말거야' 제작에 여러분들도 함께해 주세요!!,2017.02.06-2017.02.28,None
423,공연·컬쳐, 탈북민과 함께하는 바자회에 초대합니다! 바자회 속 공연개최를 위한 펀딩,나훈주(창조예술인협동조합 대표),4%,"95,000원","2,000,000원",8,0,"탈북민과 함께하는 사당역 바자회에 초대합니다! 바자회 속 멋진 공연을 열 수 있도록 참여해주세요!

탈북민들과 함께하는 바자회에서 공연을 하고자 합니다. '공연무대설치', '공연음향', '소정의 출연료' 가 잘 준비되어 성공적인 공연과 바자회가 되어 우리의 이웃인 탈북민 돕기 바자회가 성공적이고도 지속적으로 치뤄졌으면 합니다.",2015.06.08-2015.06.28,펀딩성공
424,공연·컬쳐,"[30점한정] 달을 그대로 닮은, 함윤정 도예가의 <내곁의 달항아리> ",곰아저씨,162%,"1,620,000원","1,000,000원",6,11,"""올 한해, 원하던 바를 모두 이루셨나요?"" 소원을 빌던 달을 우리집으로. 당신 곁에 간절함을 가득 담아, 한타래씩 쌓아올린 2020 함윤정 작가의 달항아리 에디션을 소개합니다.",2020.11.25-2020.12.14,None
425,공연·컬쳐,1000명의 얼굴과 꿈을 그린 아트북 만들기,안기은(키리나하우스),103%,"10,370,000원","10,000,000원",125,0,당신의 외면뿐만이 아니라 내면의 이야기까지 담은 초상화! 그 초상화들을 모아 천명의 위인전을 만들고자 합니다.,2014.10.15-2015.04.30,None
426,공연·컬쳐,2014년 첫번째 크라우드펀딩 스쿨을 함께 만들어 주세요!,크라우드산업연구소,19%,"49,500원","250,000원",13,0,크라우드펀딩스쿨은 펀딩 성공전략을 배우는 최고의 시간입니다. 1월 펀딩스쿨을 함께 만들어주세요.,2014.01.06-2014.01.22,펀딩성공
427,공연·컬쳐,찬송가와 블랙가스펠의 조화 The Gospel 4: The Hymns,헤리티지 미니스트리,272%,"8,165,000원","3,000,000원",172,95,수백년간 변하지 않고 내려온 신앙의 유산(Heritage)인 찬송가와 블랙가스펠의 만남에 초대합니다.,2019.10.16-2019.11.17,None
428,공연·컬쳐,영화 [에스프레소 더블샷]. 바쁘고 지친 대한민국 20대를 위해,이종현,112%,"1,120,000원","1,000,000원",72,2,"“세상 살아가는 사람들의 흔하지만 특별한 이야기"" 
평범한 우리들의 이야기지만, 평범하지 않은 우리들의 이야기입니다. 저희의 첫번째 영화 <에스프레소 더블샷>, 그리고 앞으로의 영화에 '제작진'이 되어주세요. 기다리고 있습니다.

    서울국제초단편영화제 파트너와 함께합니다.",2014.08.20-2014.09.23,None
429,공연·컬쳐,치유 야행 옥상 콘서트,루트머지 주식회사,102%,"5,100,000원","5,000,000원",19,10,"멈춰버린 평범한 일상을 찾아가 가슴 뛰는 위로를 선사하고자 합니다.

루트머지 치유야행 옥상콘서트로 여러분들 한명 한명에게 
선물 같은 힐링 공연을 전해드릴게요.",2020.11.11-2020.12.04,None
430,공연·컬쳐,"<살롱 드 께쎄> 전시, 공연  ""비로소, 서쪽으로""",살롱 드 께쎄,117%,"9,422,486원","8,000,000원",85,26,SALON DE CASSÉ 가 만들어낸 다양한 상상속 세계들을 한 눈에 볼 수 있는 기회!!,2020.08.03-2020.08.25,None
431,공연·컬쳐,나의 일상이 드라마로 만들어진다면?,바닐라씨 주식회사,100%,"1,004,180원","1,000,000원",31,15,"소소한 이야기와 웹드라마는 너무나 닮아있어요.
그래서 독립서적 5권을 웹드라마로 만들었습니다.
어떻게 만들었을까요?",2020.10.20-2020.11.06,None
432,공연·컬쳐,<웨딩영상> 영화인이 당신의 진짜 감정을 담아드립니다,윤기필름,3469%,"34,690,000원","1,000,000원",55,154,하나부터 열까지 신랑 신부의 사소한 감정까지 놓치지 않고 기록해드려요. 평생 잊지 못할 순간을 특별히 간직할 수 있는 영상을 만들어 드립니다!,2020.11.26-2020.12.14,None
433,공연·컬쳐,"이 세상에서 단 하나뿐인 당신만의 노래, 토브로 고백하세요!",토브사운드,134%,"673,000원","500,000원",10,23,"당신의 마음 속 이야기를 꺼내어 노래로 만들어보세요. 이 세상에서 단 하나뿐인 당신만의 노래, 토브사운드가 함께합니다.",2019.12.27-2020.01.13,None
434,공연·컬쳐,"영화 [좋아해,너를] 렌티큘러 블루레이 & DVD 런칭 기념 펀딩",(주)알스컴퍼니,218%,"10,946,400원","5,000,000원",261,73,"뉴이스트 멤버 전원 출연 영화 좋아해,너를 렌티큘러 케이스 블루레이 및 DVD 출시를 기념하여 펀딩 오픈!
정식 출시 전 와디즈에서 다양한 리워드혜택과 함께 최초로 선보입니다.",2018.03.15-2018.04.08,None
435,공연·컬쳐,하성운/아스트로/CIX/모모랜드/ 놓칠 수 없는 <청년의날 페스티벌>,제3회 대한민국 청년의 날(사단법인 청년과미래),2711%,"27,111,000원","1,000,000원",300,69,"올해 청년의 날에는 취업진로존, 체험존, 뷰티존 뿐만 아니라 토크콘서트, 청년정책경진대회을 준비 중입니다. 하성운, 아스트로, CIX 등 최고의 라인업이 준비되어 있습니다.",2019.09.05-2019.09.15,None
436,공연·컬쳐,사람의 여러 감정들을 아름답게 노래하는 밴드 푼타유니온의 1st ep앨범,푼타유니온,165%,"2,487,500원","1,500,000원",33,15,"사람이 살아가면서 느끼는 여러 감정들에 대해 노래하는 밴드 푼타유니온 입니다. 올해 새로이 합류한 보컬과 함께 발매하는 ep 앨범 ""Three Years ago"" 기대해주세요.",2017.10.24-2017.11.16,None
437,공연·컬쳐, 영화 <로스트 인 파리> 로맨틱 어드벤처 패키지,그린나래미디어,52%,"526,000원","1,000,000원",25,4,"세상 가장 사랑스러운 도시, 파리를 여행하는 가장 로맨틱한 방법!?

영화 <로스트 인 파리> 리미티드 패키지와 함께하는 83분의 파리 여행!",2017.05.08-2017.05.16,펀딩성공
438,공연·컬쳐,"나의 가족, 반려동물을 캔버스에 그리고 전시합니다 <댕냥이새김>아트전시회",테트라스튜디오,103%,"2,068,000원","2,000,000원",80,64,"여러분의 반려동물이 캔버스 위 그림의 주인공이 됩니다. 집사에게도, 댕냥이들에게도 특별한 경험이 될 테트라잉크의 댕냥이 그리기 프로젝트, 그리고 발렌타인데이 전시파티에 초대합니다.
    당신을 위한 특별한 하루 파트너와 함께합니다.",2019.01.18-2019.02.06,None
439,공연·컬쳐,당신이 몰랐던 서울을 보여줄게요! 우리동네스토어 서울편 vol.1,비디오트럭,142%,"2,130,000원","1,500,000원",67,28,"공간을 만드는 건 '사람'입니다. 
공간을 운영하고 계신 가게 사장님들의 이야기를 영상으로 담는 프로젝트, '우리동네 스토어'.
당신을 스토리가 있는 로컬 여행으로 초대합니다!",2019.03.26-2019.04.21,None
440,공연·컬쳐,"MBC 음악감독팀과의 음반 제작,  Made in ME 시즌2 ",Made in Me(주식회사 디오리진그룹),346%,"10,380,000원","3,000,000원",34,51,"Made in Me는 누구나 자신만의 음악을 만들 수 있게 도와드리는 서비스입니다. 성원에 감사드리며, 시즌2로 인사드립니다!",2018.12.12-2018.12.25,None
441,공연·컬쳐,"방구석에서 무대까지 '컴펙트 스테이지 기타', 2021년식 올 뉴 마이노",크래프터 코리아,668%,"66,885,000원","10,000,000원",180,323,"컴팩트 바디에 50년 장인정신과 기술력을 꾹 눌러 담았습니다. 더욱 풍성한 사운드와 범용성을 들려주는 미니기타, '2021 올 뉴 마이노' 와디즈를 통해 최초 공개합니다.",2021.01.30-2021.03.02,None
442,공연·컬쳐,웹드라마 [지구에서의 특별한 기록],대고MEDIA,0%,0원,"1,000,000원",11,8,"로맨틱 코미디_오피스몰_캠퍼스몰_
연영과 여신 '첫사랑의 아이콘'  과거와 다른 삶을 살아가는 성장 로맨스",2020.11.08-2020.11.23,펀딩성공
443,공연·컬쳐,본격 관객참여 카톡연극 #나만빼고 새로운 재미를 보장 합니다.,극단 화담,129%,"1,290,000원","1,000,000원",38,23,"극단화담의 첫번째 프로젝트 연극   #나만빼고

일상의 소소함을 연극으로 만나, 큰 웃음과 감동이 찾아 옵니다.",2019.02.14-2019.02.24,None
444,공연·컬쳐,"서부경남 유일의 독립영화축제, 제 8회 진주같은영화제로 오세요!",진주시민미디어센터,108%,"1,630,000원","1,500,000원",78,0,"진주같은영화제는 9월 15일~19일 동안 열리는 서부경남 유일의 독립영화축제입니다. 영화상영, 감독과의 대화, 야외공연, 심야상영, 폐막파티에 누구나 와서 즐겨봐요!",2015.07.24-2015.08.31,None
445,공연·컬쳐,119구조대의 이야기를 연극으로!  골든타임,이종대,0%,0원,"2,000,000원",0,2,"119 구조대의 이야기를 소재로 
현 소방관들의 인간적인 모습을 중점으로 다가간 작품입니다.
이 프로젝트를 통해서 많은 분들이  알게되시면 좋겠습니다",2015.12.23-2016.01.09,펀딩성공
446,공연·컬쳐,누적 조회수 1천만! 디즈니 목소리 유튜버 <별은> 데뷔를 함께 해주세요,인터파크 엔터테인먼트,585%,"11,831,000원","2,020,921원",237,106,"누적 조회 수 1천만, 디즈니 목소리 유튜버 <별은>입니다:) 간절히 바라왔던 저만의 첫 곡이 생겼어요! 가수 <별은>이 될 수 있게 저의 첫 데뷔를 함께 해주세요♥",2020.09.08-2020.09.21,None
447,공연·컬쳐,그림 속 달이 살아움직이다. 곽경태 도예가의 < 만월과 흑월 >,토루 세라믹,538%,"5,385,000원","1,000,000원",28,21,"""그림 속 달이  살아 움직이다!"" 이런 달항아리는 처음이실겁니다. 입체적인 달항아리, 만월과 흑월. 도예가 곽경태의 시그니처가 그대로 담긴, 살아 움직이는 달을 최초공개합니다!",2020.11.27-2020.12.14,None
448,공연·컬쳐,"오늘의 나를 기록하는 리얼 흑백사진의 귀환 [오늘, 나의 삶의 일부]",포쉬스튜디오,414%,"4,144,000원","1,000,000원",42,35,"이 순간은 다시 오지 않기에, 감성 가득 한 흑백사진으로 소중한 일상을 기록해보세요. 나만의 추억 한 페이지를 오랫동안 간직할 수 있도록 포쉬스튜디오가 함께합니다.",2020.11.25-2020.12.04,None
449,공연·컬쳐,작푸미를 분양합니다,Re:Born,100%,"1,000,000원","1,000,000원",31,32,"미술대학 학생들의 집과 실기실에는 가치를 찾지 못하고 있는 작품들이 있습니다.
미대생들의 방치된 작품에 새 생명을 불어넣어주세요.",2017.02.02-2017.02.19,None
450,공연·컬쳐,탄자니아 희망스쿨을 설립을 위한 자선콘서트 Concert The LIFE,다일공동체,17%,"177,000원","1,000,000원",7,0,"탄자니아 쿤두치 아이들을 위한  희망스쿨을 세우기 위해 대한민국을 대표하는 스토리텔러와 뮤지션들이 자선 기부 콘서트로 한자리에 뭉쳤습니다. 이루마, 김조한, 차승원, 양익준, 정준하까지 ! 이들의 재능과 능력, 그리고 여러분의 참여가 모여야 탄자니아 아이들을 위한 희망스쿨이 설립됩니다.  12월 13일 단 하루의 기회, 콘서트 더 라이프입니다.",2014.12.03-2014.12.13,펀딩성공
451,공연·컬쳐,"영화 [발들의 키스]. 주연 배우 = 남자의 발, 여자의 발",한재빈,5%,"50,000원","1,000,000원",4,0,"등장인물이라곤 남녀의 발 뿐인 영화, <발들의 키스> 입니다.
""온전히 발들만으로 사랑을 표현할 수 있을까""하는 대책없는 생각에서 시작된 이 작품은
한시간만에 완성됐습니다. 이 작품을 보고 당신이 ""풋""하고 미소질 수 있다면, 나는 성공! ""foot""
(베가아이언 스마트폰으로 심플하게 찍어본 영상입니다.)
    서울국제초단편영화제 파트너와 함께합니다.",2014.08.21-2014.09.23,펀딩성공
452,공연·컬쳐,홍대 싱어송라이터 쥬마루드의 21살 청춘담은 감성음악앨범,쥬마루드,36%,"985,000원","2,700,000원",30,0,"아직 세상에 알려지지 않은 홍대 싱어송 라이터 쥬마루드가
음악을 사랑하지만 지치고 상처받은 뮤지션들의 마음을 치유하는 앨범을 제작합니다
참여해주시는 모든 여러분들에게 21살 청춘을 담은 음악을 드리겠습니다!",2014.07.24-2014.10.01,펀딩성공
453,공연·컬쳐,[앵콜]성공과 치유의 힘을 동시에. 아트페어 대상 작가의 작품을 원본으로,Gallery DOO,1177%,"11,773,500원","1,000,000원",21,25,"성공과 재물, 치유와 에너지를 모두 가진 '물고기'. 나무의 생명력을 그대로 이어받아 작품으로 탄생했습니다. 아트페어 대상 '이정인 작가'의 작품을 원본으로 걸어 보세요.",2020.04.07-2020.04.20,None
454,공연·컬쳐,"DJ NOAH 2번째 정규앨범 ""Past, Present, Future",FPF,109%,"5,472,500원","5,000,000원",149,45,"한국힙합 All-Star 라고 해도 과언이 아닌 랩퍼들의 참여와 탄탄한 음악들로 가득찬 DJ Noah의 2번째 정규 앨범 ""Past, Present, Future"" 를 제작합니다.",2020.09.18-2020.10.20,None
455,공연·컬쳐,"도심 속 버려진 여관을 예술공간으로, 천연기념룸",이동예술관,111%,"1,110,000원","1,000,000원",36,13,"서대문 골목 뒤 버려진 여관을 30명의 작가들이 모여 전시, 공연, 워크샵과 플리마켓으로 다양하게 채워봅니다. 폐여관을 되살리는 그 첫번째 프로젝트, <천연기념룸>으로 초대합니다!",2018.09.18-2018.09.26,None
456,공연·컬쳐,영화 <작은형> : 사기꾼 동생과 조금 특별한 형의 동거가 시작된다 ,이창원,186%,"930,000원","500,000원",46,14,"11월 16일 저녁 8시,  영화 <작은형>과 만나는 시간",2016.10.27-2016.11.10,None
457,공연·컬쳐,"유튜버들과 구독자들을 위한 꿈의 무대, 라이브로그 in october.",주식회사 모티브 프러덕션,0%,0원,"1,000,000원",0,81,유튜버와 구독자들을 위한 꿈의 무대. 라이브로그 in October.,2019.09.03-2019.09.24,펀딩성공
458,공연·컬쳐,[단2주] 추상미 감독이 전하는 한국전쟁 고아들의 비밀이야기,웰스엔터테인먼트,107%,"10,760,000원","10,000,000원",105,38,"위로가 필요한 모든 분들에게 안식이 될 수 있는 이 작은 영화가 보다 길게 극장에서  더 많은 사람들에게 보여줄 수 있게 되기를 소망합니다. 
    소셜임팩트 챌린지 파트너와 함께합니다.",2018.10.15-2018.10.28,None
459,공연·컬쳐,"집사가 아니어도 괜찮아, 선유마을 고양이 축제 [선유랑괭이랑]",선유랑,258%,"2,580,000원","1,000,000원",114,76,"집사가 아니어도 괜찮아! 고양이에 관심 있다면 [선유랑괭이랑] 축제에 오셔야 합니다. '고양이'를 주제로 한 다양한 먹을거리, 체험, 굿즈, 강좌까지 즐겨 보세요.",2019.03.21-2019.04.07,None
460,공연·컬쳐,네이버와 콜라보한 최승윤 작가 대형 작품의 조각을 소장하세요. ,최승윤 작가,1756%,"17,560,000원","1,000,000원",74,31,네이버 드로잉 콘서트 때 그린 500호(333x249cm) 대형 추상화 입니다. 이 작품의 조각을 소장해주세요,2020.07.20-2020.08.04,None
461,공연·컬쳐,[소외계층 아동을 위한 문화콘서트] 바다/울랄라세션 나눔 콘서트,피플게이트,1%,"57,000원","2,900,000원",23,1,"바다와 울랄라세션, 두 아티스트를 한자리에서 만날 수 있는 국내 최대규모 사회공헌 콘서트에 여러분을 초대합니다!",2015.04.13-2015.05.07,펀딩성공
462,공연·컬쳐,녹음실에서 즐기는 [서진실 SORI 콘서트],(주)레이블소설,119%,"595,000원","500,000원",25,19,"녹음실에서 즐기는 [서진실 ‘SORI’ 콘서트]!!
소규모 인원과 함께 공연+토크를 나누는 시간! 진짜 국악의 맛!
숨겨져 있던 춘향이의 삶과 노래, 함께 하실래요?",2020.02.05-2020.02.24,None
463,공연·컬쳐,"마음을 달래는 힐링 음악, 명상가 정수지의 솔로 피아노 앨범 [HOPE]",숨뮤직,110%,"3,306,000원","3,000,000원",84,30,심신치유 전문가이자 명상 음악가인 정수지(Sooji Jung)의 솔로 피아노 정규 2집 앨범 [Hope]의 제작비 지원과 더불어 힐링이 필요한 분들에게 다양한 리워드를 제공합니다.,2019.07.11-2019.07.31,None
464,공연·컬쳐,피아니스트 김재원·바리톤 허종훈·베이스 김대영·가수 배다해와 힐링 콘서트,위클래식 / weclassic,110%,"3,320,000원","3,000,000원",29,15,"2018년을 마감하며 지난 1년 동안 수고한 나에게, 또는 나의 연인, 부모님에게 위로와 쉼을 가져다주는 WE클래식 송년 힐링콘서트!",2018.10.25-2018.11.25,None
465,공연·컬쳐,마스크 없이 살아갈 수 없는 세상 ㅣ 단편영화 <프레임>,이정민,102%,"10,224,000원","10,000,000원",70,27,"단편영화 <프레임>  ""우리는 모두 각자의 프레임에 갇혀 살아가고 있다.""",2020.05.14-2020.06.01,None
466,공연·컬쳐,프랭크 · 카방가와 함께 떠나는 여행       Let's Go! DMZ,(주)미디어천지인,114%,"4,560,000원","4,000,000원",76,33,"우리만 모르고 있는 DMZ(비무장지대)의 참모습을 찾아  강화도 교동도에서  강원도 고성까지 155마일(248km) 프랭크 & 카방가와 함께 떠나는 캠핑카 여행
    한국전파진흥협회 파트너와 함께합니다.",2017.07.10-2017.08.14,None
467,공연·컬쳐,"괴짜 팝 아티스트, 미스터두들 서울 소환 프로젝트!",(주)시니트,44%,"1,333,000원","3,000,000원",44,20,괴짜 팝 아티스트 ‘미스터 두들’의  Doodle World 서울 전시를 기념하여 펀딩 오픈! 정식 개최 전 와디즈에서 다양한 리워드 혜택과 함께 최초로 선보입니다.,2018.05.11-2018.06.03,펀딩성공
468,공연·컬쳐,[본격 꿈실현]꿈을 이루고싶은 10대 청소년들의 h.our way 콘서트,허재범,169%,"1,691,000원","1,000,000원",79,1,"평범하면서도 평범하지않은 고등학생들의 꿈에대한 도전!
본격 꿈실현 프로젝트! 꿈과 희망을 전달해 주고자 하는
모두의콘서트 h.our way!",2015.06.26-2015.08.31,None
469,공연·컬쳐,<당신의 첫 포스터 전시회> 그래픽스튜디오 파이카의 디자인살롱,STACCATO H,138%,"4,154,000원","3,000,000원",24,16,"홍대에서 전시회를 하고 네트워킹 파티를 엽니다. 당신의 첫 포스터, 당신의 첫 전시회. 스튜디오 파이카의 workshop ㅡ exhibition <워크샵-전시> 클래스.",2019.07.16-2019.07.30,None
470,공연·컬쳐,[콜라보 아트 기부 캠페인] 아이들의 꿈으로 만들어 지는 콜라보 아트,쉐어하우스,108%,"4,345,000원","4,000,000원",110,80,"누구나 한번쯤 어린 시절부터 지금까지 가슴속에 간직해온 ‘꿈’. 아이들의 꿈과 예술이 만나 새로운 아트물로 재탄생 되는 콜라보 아트 프로젝트를 시작하려 합니다.
    한국전파진흥협회 파트너와 함께합니다.",2017.07.11-2017.08.14,None
471,공연·컬쳐,"일상을 여행으로, 크리에이터가 들려주는 로컬 스토리 [포스트코드]",(주)어반플레이,124%,"3,741,800원","3,000,000원",90,38,"크리에이터의 로컬 여행을 배송합니다. 디지털 스토리, 프로덕트 그리고 밋업으로 동네를 직접 느낄 수 있는 [포스트코드]
    서울산업진흥원 파트너와 함께합니다.",2019.11.01-2019.11.17,None
472,공연·컬쳐,산에서 민요 듣기 <경취를 즐기다>,문화오름,100%,"3,000,000원","3,000,000원",13,12,"산을 오르며 민요를 감상하고, 일주일 뒤 영상과 함께 구성한 라이브 음악 공연에 초대합니다. 민요 제대로 감상하기 프로젝트입니다.",2019.09.11-2019.09.23,None
473,공연·컬쳐,영화 [귀 먹은 가을].  청력을 잃어가는 한 여자의 이야기,김남구,18%,"180,000원","1,000,000원",13,0,"안녕하세요. <사랑의 끝>을 연출한 김남구입니다. 정말, 운좋게 <사랑의 끝>이 서울국제초단편영화제 경쟁부문에 진출했습니다. 저는 여기서 조금 더 앞으로 나아가고자, 청력을 잃어가고 있는 한 여자의 이야기를 다룬 다음 영화 <귀 먹은 가을>을 준비하고 있습니다. 이 영화를 위해 함께 앞으로 나아가주실 분들을 기다리고 있습니다. 고맙습니다.
    서울국제초단편영화제 파트너와 함께합니다.",2014.08.20-2014.09.23,펀딩성공
474,공연·컬쳐,"[로.뮤.소 첫 번째] : <똑똑, 똑> 아이노크입니다.",주식회사 문화충동,108%,"3,263,456원","3,000,000원",84,41,"지역에서 자신만의 음악활동을 하는 뮤지션을 조명합니다.
로.뮤.소 첫 번째 아티스트 '내면의 것을 두드리다.' <똑똑, 똑> 아이노크입니다.
아이노크 첫 정규앨범을 함께 해주세요.",2020.09.02-2020.10.16,None
475,공연·컬쳐,"자라섬 재즈 페스티벌 공식 굿즈, 체인지 박스",주식회사 케이오에이,69%,"2,080,000원","3,000,000원",28,17,자라섬 재즈페스티벌을 기억하는 또다른 방법. 소셜벤처들과 자라섬 재즈페스티벌이 함께 15회 페스티벌의 굿즈를 제작합니다. 페스티벌을 즐기면서 사회적 가치도 실현해보세요!,2018.09.07-2018.09.30,펀딩성공
476,공연·컬쳐,[앵콜] 사진의 기준을 바꾸는 포쉬스튜디오의 아트플라워 화보 컨셉 촬영,포쉬스튜디오,320%,"1,600,000원","500,000원",7,19,[앵콜펀딩!] 인생사진 명소 포쉬스튜디오가 새로운 컨셉 아트플라워로 다시 돌아왔습니다!,2020.09.09-2020.09.18,None
477,공연·컬쳐,"빼빼로데이, 클래식 공연장에서 사랑고백을",리한컬쳐,121%,"2,431,000원","2,000,000원",27,21,"흔해 빠진 데이트코스는 이제 그만!  여자가 한번쯤 꿈꾸는 품격있는 데이트,  11월 11일 빼빼로데이에 열리는 최정상급 연주진의 클래식 콘서트에서 사랑을 전하세요.",2018.10.05-2018.10.23,None
478,공연·컬쳐,"천안의 골목풍경을 담은 스케치, 숨바꼭질 展",숨바꼭질(푸른천안21실천협의회),110%,"2,200,000원","2,000,000원",87,0,"예비작가를 꿈꾸는 충남예고 및 상명대학교, 그림 그리기로 노후를 준비하는 아마추어, 전업작가로 구성된 숨바꼭질! 서로 다른 시각으로 바라본 천안의 골목 풍경을 그려 전시회를 개최합니다
- 숨바꼭질 展 (천안의 골목풍경 이야기) 참여 동아리 : 골사, 여행스케치, 목요드로잉협회, 충남예술고등학교 미술동아리, 상명대학교 만화과, 그림자
    풀뿌리희망재단 파트너와 함께합니다.",2015.06.01-2015.06.30,None
479,공연·컬쳐,어썸스트로베리가 당신의 추억을 끄적초상화에 담아드려요.,어썸스트로베리,57%,"866,000원","1,500,000원",49,11,어썸스트로베리만의 감성으로 그린 끄적초상화. 당신을 꽃처럼 활짝 피어나게 해주고 싶어 시작했어요. 초상화를 통해 얻은 수익금은 2016년 어썸스트로베리 감성브랜드 제품제작에 사용합니다.,2015.10.15-2015.11.15,펀딩성공
480,공연·컬쳐,DJ파티팀 올댄뉴가 주관하는 Retro music 리믹스파티에 초대합니다,Team.OLD & NEW,15%,"79,000원","500,000원",1,6,"DJ파티팀 OLD&NEW입니다.
4월 13일 금요일 신촌에서 뵙겠습니다!!
많은 관심과 참여부탁드립니다 :D",2018.03.26-2018.04.04,펀딩성공
481,공연·컬쳐,"기억하고 행동하기 위하여, 세월호 기억엽서",rememberSEWOL,152%,"2,283,960원","1,500,000원",118,1,"제가 그린 세월호 그림들을 엽서, 현수막, 에코백으로 만들어 공유하고자 합니다.
수익금으로는 무료 배포용 엽서를 제작, 시민들에게 배포하려 합니다.
세월호를 잊지 않고 더 나은 대한민국을 만들어가길 소망합니다.",2014.09.29-2014.10.31,None
482,공연·컬쳐,영화의 감동을 다시 한번! 박은태&정선아와 함께하는 헐리우드 필름 콘서트,위클래식 / WECLASSIC,0%,0원,"1,500,000원",0,362,"헐리우드 영화 음악의 거장 한스 짐머부터 디즈니까지, 13편 영화의 감동을 한 편의 무대에서!
정상급 뮤지컬 배우 박은태&정선아의 하모니로 만나는 국내 최초 헐리우드 필름 콘서트",2019.12.12-2020.01.05,펀딩성공
483,공연·컬쳐,[소각소각의 뮤직 테라피] 추운 당신의 마음을 따뜻하게 안아드릴게요:),소각소각,266%,"2,666,500원","1,000,000원",50,28,"저는 모든 사람이 행복해지는게 소원이에요.
12월, 한해가 끝나가는 연말에 고민도 많고 걱정도 많으실텐데
제가 조금이나마 위로를 드리고 싶어요
음악이라는 아주 좋은 처방전으로요:)",2019.11.12-2019.11.27,None
484,공연·컬쳐,"MBC 음악감독팀과의 음반 제작,  Made in ME",Made in Me(주식회사 디오리진그룹),184%,"18,471,000원","10,000,000원",46,60,Made in Me는 누구나 자신만의 음악을 만들 수 있게 도와드리는 서비스입니다. 8주간의 워크샵을 통해 제작된 모든 음원은 실제 음원 사이트에 등록됩니다.,2018.08.10-2018.09.02,None
485,공연·컬쳐,퇴근 후 시작되는 그들만의 세상! 판교 직장인 밴드들의 진검승부,Common Kitchen (커먼키친),159%,"796,000원","500,000원",37,41,한국 IT의 최전선 판교 테크노밸리! 문화의 불모지 같은 곳이지만 여기 퇴근 후 제2의 삶을 살며 직장인밴드로 활동하는 뜨거운 청춘들이 있습니다. 그 열정 넘치는 무대로 초대합니다,2019.04.25-2019.05.19,None
486,공연·컬쳐,관객과 함께 만들어나가는 브로드웨이 연극 <생쥐와 인간>,(주) BIG TIME PRODUCTION,114%,"11,400,000원","10,000,000원",112,49,"단순 관람을 넘어선 새로운 문화 창조, 공연을 함께 만들어가는 경험 가치를 관객분들께 선사하는 작품. 브로드웨이 연극 <생쥐와 인간>!",2018.05.09-2018.05.27,None
487,공연·컬쳐,"영화 [어지러운 서로의 근심] 지금 당신, 근심 있으신가요?",조성균,13%,"130,000원","1,000,000원",8,1,"우리 인간은 많은 근심을 가지고 살아갑니다. 그 중 우리 서로가 서로를 어지럽게 만드는 근심 중 하나는 바로 사랑일 것입니다. 그 속에서, 인간의 본질을 말합니다. 영화 [어지러운 서로의 근심]. 
더 많은 이들이 제 영화를 통해 자기 자신과 서로의 관계를 들여다 볼 수 있었으면 합니다. 함께해주세요!:)

    서울국제초단편영화제 파트너와 함께합니다.",2014.08.26-2014.09.23,펀딩성공
488,공연·컬쳐,내가 만드는 예술공간 SEASONING THE PLACE,COCOMINGO,7%,"360,000원","5,000,000원",40,8,"패션 브랜드와 아티스트가 만드는 감각적인 공간, 코코밍고에서
당신의 SNS 인생샷을 책임지겠습니다.
여러분이 참여함으로서 예술공간은 완성됩니다.",2016.06.24-2016.07.17,펀딩성공
489,공연·컬쳐,"[1억펀딩 앵콜!] 벤티볼리오, 하이엔드 기타를 보급형 어쿠스틱에 담다",벤티볼리오,1866%,"56,006,000원","3,000,000원",166,250,"와디즈 첫 펀딩 1억 돌파! 보급형 하이엔드, 벤티볼리오 기타 앵콜펀딩 오픈! 국내1위 통기타 커뮤니티에서 출발한 벤티볼리오의 저력을 바로 여기 와디즈에서 다시 한번 만나보세요:)",2020.10.29-2020.11.25,None
490,공연·컬쳐,합리적인 결혼 준비 하기  '프로젝트W'의 특별한 웨딩화보,파이브포인츠,0%,0원,"10,000,000원",6,16,"신개념 온라인 웨딩마켓. 결혼준비 발품팔지 말고 쇼핑하세요!!
합리적인 결혼준비를 위한 웨딩 업체 협업 솔루션.
‘당신의 특별한 날을 더욱 특별하게 꾸며드립니다’",2017.07.14-2017.08.15,펀딩성공
491,공연·컬쳐,<세일링드림>의 쉼없는 도전! 가족성장뮤지컬 <비커밍맘>을 완성해주세요,세일링드림(주),116%,"11,665,000원","10,000,000원",124,45,"좌충우돌 엄마, 아빠가 되어가는 성장뮤지컬
비커밍맘이 2017년 11월 백암아트홀에서 열립니다.",2017.08.17-2017.09.07,None
